Radius,Mass,SolarMass,Comments
8.1,2.0041662422610892e+28,0.01007625058954796,
8.1,2.1485573294881055e+28,0.01080219874051335,m_chi = 3 GeV
8.1,2.2991195601793295e+28,0.011559173253792505,
8.0,2.4513059318473606e+28,0.012324313382842435,m_mu = 12 MeV
8.0,2.615091827804456e+28,0.013147771884386405,
8.0,2.7852399815308115e+28,0.01400321760447869,alpha = 0.001
7.9,2.9571516926320176e+28,0.014867529877486262,
7.9,3.1415629858768653e+28,0.015794685700738387,
7.9,3.3326316969374145e+28,0.016755312704562163,
7.8,3.5253949880077336e+28,0.01772445946710776,
7.8,3.7307450208666214e+28,0.01875688798826858,
7.8,3.943877623178427e+28,0.019828444560977508,
7.7,4.158965518074886e+28,0.020909831664529338,
7.7,4.386236678169269e+28,0.022052471986773597,
7.7,4.6212977653191895e+28,0.023234277352032123,
7.6,4.8600270616437175e+28,0.02443452519680099,
7.6,5.11095498346978e+28,0.025696103486524784,
7.6,5.368919374622179e+28,0.026993058695938554,
7.6,5.63488149765766e+28,0.028330223718741377,
7.5,5.905722357560726e+28,0.029691917333135875,
7.5,6.188733871166884e+28,0.031114800760014497,
7.5,6.479679915385314e+28,0.03257757624628112,
7.5,6.777751815853604e+28,0.03407617805859026,
7.5,7.08518985190765e+28,0.03562186954201935,
7.4,7.397517548313995e+28,0.03719214453652084,
7.4,7.722451690923342e+28,0.038825800356577886,
7.4,8.055304662537515e+28,0.040499269293803486,
7.4,8.395291199605793e+28,0.04220860331626844,
7.4,8.744939082858903e+28,0.043966511226037716,
7.3,9.100430115239745e+28,0.045753796456710634,
7.3,9.46887581823266e+28,0.04760621326411593,
7.3,9.84506458174463e+28,0.04949755948589557,
7.3,1.0229474162059256e+29,0.05143023711442562,
7.3,1.062016896832617e+29,0.053394514672328655,
7.2,1.102012969477186e+29,0.05540537805315163,
7.2,1.1433114146089875e+29,0.05748172019150263,
7.2,1.1854191528795874e+29,0.059598750773232144,
7.2,1.2283453812598576e+29,0.06175693219003808,
7.2,1.2719966986220909e+29,0.06395156855817449,
7.2,1.3163187116025735e+29,0.06617992516855573,
7.1,1.3617145102327243e+29,0.06846226798555677,
7.1,1.4083818949618961e+29,0.07080854172759658,
7.1,1.455882565763873e+29,0.07319671019426208,
7.1,1.5041117596588504e+29,0.07562150626741329,
7.1,1.5531834858819775e+29,0.07808866193473994,
7.1,1.602743051942975e+29,0.08058034449185393,
7.0,1.6532001754320998e+29,0.0831171531137305,
7.0,1.7052944005445896e+29,0.08573626950953189,
7.0,1.7581061606717226e+29,0.0883914610694682,
7.0,1.8116730544470675e+29,0.0910846181220245,
7.0,1.8660505933568568e+29,0.09381853159159662,
7.0,1.9209338019668488e+29,0.09657786837440165,
6.9,1.9759549832013334e+29,0.09934414194074073,
6.9,2.033341697988403e+29,0.10222934630409265,
6.9,2.0914082482356096e+29,0.10514873042914075,
6.9,2.1501389056127328e+29,0.10810150355016253,
6.9,2.2096818897495706e+29,0.1110951176344681,
6.9,2.2698024260691157e+29,0.11411776903313803,
6.9,2.3302782157207952e+29,0.1171582813333733,
6.8,2.3912221087140017e+29,0.12022232824102572,
6.8,2.4543612909311198e+29,0.12339674665314829,
6.8,2.518116516005038e+29,0.12660213755681438,
6.8,2.5824592827838877e+29,0.12983706801326733,
6.8,2.6475023350184834e+29,0.13310720638604742,
6.8,2.713011636680045e+29,0.13640078615787055,
6.8,2.7785970284195385e+29,0.13969819147408438,
6.7,2.8449470657716044e+29,0.14303404051139287,
6.7,2.9134329643176143e+29,0.1464772732185829,
